,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
945,2 Histórias de Natal,Christel Desmoinaux ; trad. Teresa Figueira,ISBN: 989-50-0468-0,48,Antes 2017,9 - 11 anos,Literatura,Christel Desmoinaux , trad. Teresa Figueira
946,A locomotiva tchaf,texto e il. Ana Faria,ISBN: 972-24-1489-5,48,Antes 2017,9 - 11 anos,Literatura,texto e il. Ana Faria,
947,Marcelina e a noite de Halloween,António Torrado ; il. Maria João Lopes,ISBN: 972-26-2427-X,48,Antes 2017,9 - 11 anos,Literatura,António Torrado , il. Maria João Lopes
948,Histórias em versos com música e dança,Ilse Losa ; il. Júlio Resende,ISBN: 978-972-0-71897-6,48,Antes 2017,9 - 11 anos,Literatura,Ilse Losa , il. Júlio Resende
949,Vem aí o Zé das Moscas e outras histórias tradicionais portuguesas contadas de novo,Hans Christian Andersen ; adapt. Arnica Esterl ; il. Anastassija Archipowa ; trad. Paula de Carvalho,ISBN: 989-50-0451-6,48,Antes 2017,9 - 11 anos,Literatura,Hans Christian Andersen , adapt. Arnica Esterl ; il. Anastassija Archipowa ; trad. Paula de Carvalho
950,O rei Rique e outras histórias,Maria José Meireles ; il. de João Caetano,"Porto : Campo das Letras, 2005",48,Antes 2017,9 - 11 anos,Literatura,Maria José Meireles , il. de João Caetano
951,O soldadinho de chumbo,Jon Blake ; il. KorKy Paul ; trad. Teresa Pacheco Ferraz,"Lisboa : Gradiva, 2005",48,Antes 2017,9 - 11 anos,Literatura,Jon Blake , il. KorKy Paul ; trad. Teresa Pacheco Ferraz
952,O porto e o segredo do infante,Henrique Madeira,ISBN: 972-771-820-5,48,Antes 2017,9 - 11 anos,Literatura,Henrique Madeira,
953,O segredo mortífero de Dorothy W.,argumento Pierre Veys ; desenho Nicolas Barral ; trad. Jorge Lima,"Lisboa : Gradiva, 2005",48,Antes 2017,9 - 11 anos,Literatura,argumento Pierre Veys , desenho Nicolas Barral ; trad. Jorge Lima
954,As sentenças do gafanhoto saltitão : teatro infanto-juvenil,Hans Christian Andersen ; adapt. Arnica Esterl ; il. Anastassija Archipowa ; trad. Paula de Carvalho,ISBN: 989-50-0262-9,48,Antes 2017,9 - 11 anos,Literatura,Hans Christian Andersen , adapt. Arnica Esterl ; il. Anastassija Archipowa ; trad. Paula de Carvalho
955,Ameaças ao império,João César das Neves... [et al.] ; coord. de Thereza Ameal,"S. João do Estoril : Lucerna ;  [Lisboa] : Patris, 2005",48,Antes 2017,9 - 11 anos,Literatura,João César das Neves... [et al.] , coord. de Thereza Ameal
956,Contos de Natal,Jean de La Fontaine ; il. José Emidio ; antologia de José Viale Moutinho ; versões portuguesas de A. Lopes Cardoso... [et al.],"Porto : Campo das letras, 2005",48,Antes 2017,9 - 11 anos,Literatura,Jean de La Fontaine , il. José Emidio ; antologia de José Viale Moutinho ; versões portuguesas de A. Lopes Cardoso... [et al.]
957,Nossa Senhora na história de Portugal : contos,"Ana Maria Magalhães, Isabel Alçada ; il. Mónica Lameiro","Lisboa : Caminho, cop. 2005",48,Antes 2017,9 - 11 anos,Literatura,"Ana Maria Magalhães, Isabel Alçada ", il. Mónica Lameiro
958,100 fábulas de La Fontaine,texto de Margarida Castel-Branco ; il. de Carla Antunes,ISBN: 972-22-2463-8,49,Antes 2017,9 - 11 anos,Literatura,texto de Margarida Castel-Branco , il. de Carla Antunes
959,Quero ser actor,compilados por M. Margarida Pereira-Müller ; il. Pedro Ferreira,ISBN: 972-26-2203-X,49,Antes 2017,9 - 11 anos,Literatura,compilados por M. Margarida Pereira-Müller , il. Pedro Ferreira
960,Os papagaios do rei,Miguel Sousa Tavares ; il. de Rui Sousa,"Cruz Quebrada : Oficina do Livro, 2005",49,Antes 2017,9 - 11 anos,Literatura,Miguel Sousa Tavares , il. de Rui Sousa
961,Contos e lendas do mundo,Hans Christian Andersen ; adapt. Arnica Esterl ; il. Anastassija Archipowa ; trad. Paula de Carvalho,ISBN: 989-50-0455-9,49,Antes 2017,9 - 11 anos,Literatura,Hans Christian Andersen , adapt. Arnica Esterl ; il. Anastassija Archipowa ; trad. Paula de Carvalho
962,O planeta Branco,Vergílio Alberto Vieira ; il. Anabela Cotrim,"Porto : Campo das Letras, 2005",49,Antes 2017,9 - 11 anos,Literatura,Vergílio Alberto Vieira , il. Anabela Cotrim
963,O guardador de porcos,colectânea org. por Elisa Maria Lopes da Costa,ISBN: 972-751-699-8,49,Antes 2017,9 - 11 anos,Literatura,colectânea org. por Elisa Maria Lopes da Costa,
964,Paisagem com trenó e neve ao fundo : um conto de Natal,Fernando Vale ; il. de Dorindo Carvalho,ISBN: 972-771-829-9,49,Antes 2017,9 - 11 anos,Literatura,Fernando Vale , il. de Dorindo Carvalho
965,Ditos e reditos : provérbios da lusofonia,"João Paulo Cotrim, Tiago Manuel",ISBN: 972-36-0724-7,49,Antes 2017,9 - 11 anos,Literatura,"João Paulo Cotrim, Tiago Manuel",
966,Histórias portuguesas e timorenses para as crianças,Maria José Meireles ; il. de Alexandra Jordão Pires,"Porto : Campo das Letras, 2005",49,Antes 2017,9 - 11 anos,Literatura,Maria José Meireles , il. de Alexandra Jordão Pires
967,"Canção da rocha, da onda e da nuvem",Megan McDonald ; il. Peter Reynolds,ISBN: 972-29-0742-5,49,Antes 2017,9 - 11 anos,Literatura,Megan McDonald , il. Peter Reynolds
968,Lendas de mouras encantadas,Matilde Rosa Araújo ; il. Gémeo Luís,ISBN: 989-557-314-6,49,Antes 2017,9 - 11 anos,Literatura,Matilde Rosa Araújo , il. Gémeo Luís
969,Judy Moody fica famosa!,Didier Lévy ; il. Sylvain Bourriéres ; adapt. António Bento Vintém,ISBN: 972-559-267-0,49,Antes 2017,9 - 11 anos,Literatura,Didier Lévy , il. Sylvain Bourriéres ; adapt. António Bento Vintém
970,A saquinha da flor,"Aldous Huxley, Beatrice Alemagna ; trad. por Luísa Costa Gomes","[Lisboa] : Dom Quixote, 2005",49,Antes 2017,9 - 11 anos,Literatura,"Aldous Huxley, Beatrice Alemagna ", trad. por Luísa Costa Gomes
971,Masai : os guerreiros da chuva,Albert Jané ; il. Judit Morales e Adrià Gòdia ; trad. André Gonçalves,"Lisboa : Plátano, 2005",49,Antes 2017,9 - 11 anos,Literatura,Albert Jané , il. Judit Morales e Adrià Gòdia ; trad. André Gonçalves
972,Os dois corvos,Hans Christian Andersen ; adapt. Arnica Esterl ; il. Anastassija Archipowa ; trad. Paula de Carvalho,ISBN: 989-50-0452-4,49,Antes 2017,9 - 11 anos,Literatura,Hans Christian Andersen , adapt. Arnica Esterl ; il. Anastassija Archipowa ; trad. Paula de Carvalho
973,A volta ao mundo em oitenta contos,Alice Vieira,ISBN: 972-21-1678-9,49,Antes 2017,9 - 11 anos,Literatura,Alice Vieira,
974,O rei vai nu,Hans Christian Andersen ; il. de Lisbeth Zwerger ; trad. Isabel Ramalhete,"Porto : Ambar, 2005",49,Antes 2017,9 - 11 anos,Literatura,Hans Christian Andersen , il. de Lisbeth Zwerger ; trad. Isabel Ramalhete
975,O casamento da minha mãe,António Mota ; il. Elsa Navarro,"Canelas : Gailivro, 2005",49,Antes 2017,9 - 11 anos,Literatura,António Mota , il. Elsa Navarro
976,A pequena sereia,José Viale Moutinho ; il. José Emídio,"Porto : Campo das Letras, 2005",49,Antes 2017,9 - 11 anos,Literatura,José Viale Moutinho , il. José Emídio
977,O velho e os pássaros,Maria João Carvalho ; il. por Marta Torrão,ISBN: 989-50-0023-5,49,Antes 2017,9 - 11 anos,Literatura,Maria João Carvalho , il. por Marta Torrão
978,A história de William : a possível infância de Shakespeare,Margarida Fonseca Santos ; il. Carla Nazareth,"Barcarena : Presença, 2005",50,Antes 2017,9 - 11 anos,Literatura,Margarida Fonseca Santos , il. Carla Nazareth
979,Uma família de sapatos,texto Rosário Alçada Araújo ; il. Catarina França,"Sintra : Impala, 2005",50,Antes 2017,9 - 11 anos,Literatura,texto Rosário Alçada Araújo , il. Catarina França
980,O meu primeiro Natal : histórias do Frik,Sergio Bambarén ; il. Danuta Wojciechowska ; trad. Manuela Madureira,"Barcarena : Presença, 2005",50,Antes 2017,9 - 11 anos,Literatura,Sergio Bambarén , il. Danuta Wojciechowska ; trad. Manuela Madureira
981,Somos diferentes!,Mário Contumélias ; il. Maria João Lopes,"Lisboa : Plátano, 2005",50,Antes 2017,9 - 11 anos,Literatura,Mário Contumélias , il. Maria João Lopes
982,Joana e o golfinho,Hans Christian Andersen ; adapt. Arnica Esterl ; il. Anastassija Archipowa ; trad. Paula de Carvalho,ISBN: 989-50-0453-2,50,Antes 2017,9 - 11 anos,Literatura,Hans Christian Andersen , adapt. Arnica Esterl ; il. Anastassija Archipowa ; trad. Paula de Carvalho
983,"O Pai Natal que veio do espaço ; História do castanheiro mágico e do menino triste, que depois ficou alegre",Carla Maia de Almeida ; il. de Júlio Vanzeler,ISBN: 972-21-1742-4,50,Antes 2017,9 - 11 anos,Literatura,Carla Maia de Almeida , il. de Júlio Vanzeler
984,A vendedora de fósforos,Jeanne-Marie Leprince de Beaumont ; il. Inês de Oliveira ; trad. e adapt. Maria Teresa dos Santos Silva,"Porto : Porto Ed., 2005",50,Antes 2017,9 - 11 anos,Literatura,Jeanne-Marie Leprince de Beaumont , il. Inês de Oliveira ; trad. e adapt. Maria Teresa dos Santos Silva
985,O gato e a Rainha Só,texto Josephine Poole ; il. Angela Barrett ; coord. Carlos Araújo ; trad. Ana Paula Faria ; rev. Alberto Freire,"Lisboa : Terramar, 2005",50,Antes 2017,9 - 11 anos,Literatura,texto Josephine Poole , il. Angela Barrett ; coord. Carlos Araújo ; trad. Ana Paula Faria ; rev. Alberto Freire
986,A Bela e o Monstro,Phyllis Reynolds Naylor,ISBN: 972-22-2474-3,50,Antes 2017,9 - 11 anos,Literatura,Phyllis Reynolds Naylor,
987,Anne Frank,Elizabeth Goudge,"Lisboa : Presença, 2004",50,Antes 2017,9 - 11 anos,Literatura,Elizabeth Goudge,
988,Shiloh,Roald Dahl ; il. Quentin Blake ; trad. Catarina Ferrer,"Lisboa : Terramar, 2004",50,Antes 2017,9 - 11 anos,Literatura,Roald Dahl , il. Quentin Blake ; trad. Catarina Ferrer
989,O pequeno cavalo branco,texto Hélia Correia ; il. Henrique Cayatte,ISBN: 972-708-818-X,50,Antes 2017,9 - 11 anos,Literatura,texto Hélia Correia , il. Henrique Cayatte
990,Charlie e a fábrica de chocolate,Ana Saldanha ; il. Alain Corbel,ISBN: 972-21-1653-3,50,Antes 2017,9 - 11 anos,Literatura,Ana Saldanha , il. Alain Corbel
991,"Mopsos, o pequeno grego",Teresa Rita Lopes ; fot. Filipe Silva,"Porto : Campo das Letras, 2004",50,Antes 2017,9 - 11 anos,Literatura,Teresa Rita Lopes , fot. Filipe Silva
992,O Pai Natal preguiçoso e a rena Rodolfa,"Concha López Nárvaez, Carmelo Salmerón ; il. Rafael Salmerón ; trad. Maria João Rodrigues",ISBN: 972-750-860-X,50,Antes 2017,9 - 11 anos,Literatura,"Concha López Nárvaez, Carmelo Salmerón ", il. Rafael Salmerón ; trad. Maria João Rodrigues
993,A asa e a casa,Carlo Collodi ; il. Manuela Bacelar ; trad. de José Colaço Barreiros,"Lisboa : Caminho, imp. 2004",50,Antes 2017,9 - 11 anos,Literatura,Carlo Collodi , il. Manuela Bacelar ; trad. de José Colaço Barreiros
994,A lenda do viajante que não podia parar,M. Carolina Pereira Rosa,ISBN: 978-972-712-359-9,50,Antes 2017,9 - 11 anos,Literatura,M. Carolina Pereira Rosa,
995,As aventuras de Pinóquio,um conto de Nuno Júdice ; inspirado na obra de Graça Morais ; fot. Roberto Santandreu,ISBN: 972-564-610-X,50,Antes 2017,9 - 11 anos,Literatura,um conto de Nuno Júdice , inspirado na obra de Graça Morais ; fot. Roberto Santandreu
996,Senhor reizinho,Nuno Magalhães Guedes ; il. Pedro Potier,"Lisboa : Verbo, 2004",50,Antes 2017,9 - 11 anos,Literatura,Nuno Magalhães Guedes , il. Pedro Potier
997,O segredo da mãe,Manuel António Pina,"Porto : Campo das Letras, 2004",50,Antes 2017,9 - 11 anos,Literatura,Manuel António Pina,
998,Uma jogada com cabeça,texto João Pedro Mésseder ; il. Gémeo Luís,"Porto : Deriva, 2004",51,Antes 2017,9 - 11 anos,Literatura,texto João Pedro Mésseder , il. Gémeo Luís
999,"História com reis, rainhas, bobos, bombeiros e galinhas.  A guerra do tabuleiro de xadrez",Cathy East Dubowski,ISBN: 972-22-2362-3,51,Antes 2017,9 - 11 anos,Literatura,Cathy East Dubowski,
1000,O aquário,Maria Filomena Mónica ; rev. Eda Lyra,ISBN: 972-564-631-2,51,Antes 2017,9 - 11 anos,Literatura,Maria Filomena Mónica , rev. Eda Lyra
1001,A ajudante do Pai Natal,Susanna Tamaro ; trad. de Regina Louro,"Lisboa : Presença, 2004",51,Antes 2017,9 - 11 anos,Literatura,Susanna Tamaro , trad. de Regina Louro
1002,"O filho da rainha gorda : D. Pedro V e sua mãe, D. Maria II ",recontadas António Mota ; il. Pedro Pires ; coord. Maria da Luz Santos,"Canelas  : Gailivro, 2004",51,Antes 2017,9 - 11 anos,Literatura,recontadas António Mota , il. Pedro Pires ; coord. Maria da Luz Santos
1003,Tobias e o Anjo,Maria Teresa Maia Gonzalez,"Lisboa : Verbo, imp. 2004",51,Antes 2017,9 - 11 anos,Literatura,Maria Teresa Maia Gonzalez,
1004,Fábulas de Esopo,P.B. Kerr ; trad. Fernando Ferreira Alves,ISBN: 972-29-0765-4,51,Antes 2017,9 - 11 anos,Literatura,P.B. Kerr , trad. Fernando Ferreira Alves
1005,O pai no tecto,il. Aida Xavier,"Porto : Asa, 2004",51,Antes 2017,9 - 11 anos,Literatura,il. Aida Xavier,
1006,Filhos da lâmpada,Silvana Gandolfi,"Barcarena : Presença, 2004",51,Antes 2017,9 - 11 anos,Literatura,Silvana Gandolfi,
1007,As mais belas histórias de Rubem Alves,texto e il. Montse Gisbert ; adapt. e rev. do texto Mafalda Milhões e Isabel Castelão,ISBN: 972-95593-8-4,51,Antes 2017,9 - 11 anos,Literatura,texto e il. Montse Gisbert , adapt. e rev. do texto Mafalda Milhões e Isabel Castelão
1008,A ilha do tempo perdido,Renata Gil ; il. Pedro Pires,Canelas : Gailivro 2004,51,Antes 2017,9 - 11 anos,Literatura,Renata Gil , il. Pedro Pires
1009,O bebé mais doce do mundo,Joanathan Swift ; trad. Maria Francisca Ferreira de Lima,"Mem Martins : Europa-América, 2004",51,Antes 2017,9 - 11 anos,Literatura,Joanathan Swift , trad. Maria Francisca Ferreira de Lima
1010,Na quinta dos sabugueiros,"João Paulo Cotrim, Miguel Rocha",ISBN: 972-36-0682-8,51,Antes 2017,9 - 11 anos,Literatura,"João Paulo Cotrim, Miguel Rocha",
1011,As viagens de Gulliver,"João Paulo Cotrim, Maria João Worm",ISBN: 972-36-0681-X,51,Antes 2017,9 - 11 anos,Literatura,"João Paulo Cotrim, Maria João Worm",
1012,Viagem no branco,texto Fabrice Lelarge ; il. Anne-Marie Frisque ; trad. Maria de Lurdes Correia,ISBN: 972-26-2114-9,51,Antes 2017,9 - 11 anos,Literatura,texto Fabrice Lelarge , il. Anne-Marie Frisque ; trad. Maria de Lurdes Correia
1013,O homem bestial,Terry Deary ; il. por Martin Brown ; trad. de Maria João Freire de Andrade,ISBN: 972-1-05209-4,51,Antes 2017,9 - 11 anos,Literatura,Terry Deary , il. por Martin Brown ; trad. de Maria João Freire de Andrade
1014,Histórias de Natal,Victor Santos ; trad. M. Nunes,"Lisboa : Polvo, 2003-",51,Antes 2017,9 - 11 anos,Literatura,Victor Santos , trad. M. Nunes
1015,A terrível segunda guerra (mundial),António Torrado ; il. Chico,ISBN: 972-26-2124-6,51,Antes 2017,9 - 11 anos,Literatura,António Torrado , il. Chico
1016,Os reis elfos,Maria José Meireles ; il. Joana Quental,"Porto : Campo das Letras, 2007",51,Antes 2017,9 - 11 anos,Literatura,Maria José Meireles , il. Joana Quental
1017,Histórias de animais e outras que tais,Guido Visconti ; il. Alessandra Cimatoribus ; trad. Manuela Pessoa,ISBN: 972-24-1273-6,51,Antes 2017,9 - 11 anos,Literatura,Guido Visconti , il. Alessandra Cimatoribus ; trad. Manuela Pessoa
1018,A lenda do Galo de Barcelos,António Mota ; il. José Manuel Saraiva,"Canelas : Gailivro, 2003",52,Antes 2017,9 - 11 anos,Literatura,António Mota , il. José Manuel Saraiva
1019,"Certa noite, num estábulo... ",António Mota ; il. Júlio Vanzeler,"Canelas  : Gailivro, 2003",52,Antes 2017,9 - 11 anos,Literatura,António Mota , il. Júlio Vanzeler
1020,"O lambão, o teimoso e o senhor Veloso e outras histórias","António Avelar de Pinho, Pedro de Freitas Branco ; il. João Mendonça","Lisboa : Presença, 2003",52,Antes 2017,9 - 11 anos,Literatura,"António Avelar de Pinho, Pedro de Freitas Branco ", il. João Mendonça
1021,Sonhos de Natal,"Debra Doyle, James D. Macdonald","Lisboa : Presença, 2003",52,Antes 2017,9 - 11 anos,Literatura,"Debra Doyle, James D. Macdonald",
1022,A canção do golfinho,Horácio Quiroga,"Lisboa : Vega, 2003",52,Antes 2017,9 - 11 anos,Literatura,Horácio Quiroga,
1023,O castelo do feiticeiro,Maria Teresa Maia Gonzalez,ISBN: 972-22-2268-6,52,Antes 2017,9 - 11 anos,Literatura,Maria Teresa Maia Gonzalez,
1024,Contos da selva,Lemony Snicket ; il. Brett Helquist,ISBN:  972-710-338-3,52,Antes 2017,9 - 11 anos,Literatura,Lemony Snicket , il. Brett Helquist
1025,Pedro e o Papa,"Maria Teresa Maia Gonzalez, Maria do Rosário Pedreira ; il. Luís Anglin","Lisboa : Verbo, 2003",52,Antes 2017,9 - 11 anos,Literatura,"Maria Teresa Maia Gonzalez, Maria do Rosário Pedreira ", il. Luís Anglin
1026,"História de Aladino ou a lâmpada maravilhosa : contos de ""as mil e uma noites"" ; trad. António José Massano ; il. Worm",Maria da Conceição Galveia Ferreira ; capa de Magda Macieira Coelho ,ISBN: 972-22-2174-4,52,Antes 2017,9 - 11 anos,Literatura,Maria da Conceição Galveia Ferreira , capa de Magda Macieira Coelho 
1027,Janela larga,um conto de Inês Pedrosa ; inspirado na obra de Júlio Pomar,ISBN: 972-564-538-3,52,Antes 2017,9 - 11 anos,Literatura,um conto de Inês Pedrosa , inspirado na obra de Júlio Pomar
1028,O clube das chaves agarra o fantasma,uma antologia de Manuela Espirito Santo ; il. Bruno Pereira,"Lisboa : Âncora, 2002",52,Antes 2017,9 - 11 anos,Literatura,uma antologia de Manuela Espirito Santo , il. Bruno Pereira
1029,Mistério no lago das flores,texto de Manuel António Pina ; des. de Pedro Proença,ISBN: 972-37-0771-3,52,Antes 2017,9 - 11 anos,Literatura,texto de Manuel António Pina , des. de Pedro Proença
1030,A menina que roubava gargalhadas,Elke Heidenreich,"Porto : Asa, 2002",52,Antes 2017,9 - 11 anos,Literatura,Elke Heidenreich,
1031,Quem não adivinha burro é!,adapt. Arnica Esterl ; il. Anastassija Archipowa ; trad. Paula de Carvalho,ISBN: 972-750-425-6,52,Antes 2017,9 - 11 anos,Literatura,adapt. Arnica Esterl , il. Anastassija Archipowa ; trad. Paula de Carvalho
1032,"Perguntem aos vossos gatos e aos vossos cães... : fábula em um prólogo, cinco cenas e um epílogo",Luísa Ducla Soares ; il. Melo António,ISBN: 972-26-2048-7,52,Antes 2017,9 - 11 anos,Literatura,Luísa Ducla Soares , il. Melo António
1033,Nero Corleone : uma história de gatos,Bernardo Pinto de Almeida ; il. de Júlio resende,Porto : Asa 2002,52,Antes 2017,9 - 11 anos,Literatura,Bernardo Pinto de Almeida , il. de Júlio resende
1034,Os melhores contos de Andersen,A. do Carmo Reis ; il. José Saraiva,"Porto : Campo das Letras, 2002",52,Antes 2017,9 - 11 anos,Literatura,A. do Carmo Reis , il. José Saraiva
1035,O dragão,adapt. Arnica Esterl ; il. Anastassija Archipowa ; trad. Paula de Carvalho,ISBN: 972-750-426-4,52,Antes 2017,9 - 11 anos,Literatura,adapt. Arnica Esterl , il. Anastassija Archipowa ; trad. Paula de Carvalho
1036,O Natal do Pedro,um conto de Bernardo Pinto de Almeida ; inspirado na obra de Fernando Lanhas,ISBN: 972-564-518-9,52,Antes 2017,9 - 11 anos,Literatura,um conto de Bernardo Pinto de Almeida , inspirado na obra de Fernando Lanhas
1037,10 contos da nossa história,Oscar Wilde ; il. Susana Oliveira,ISBN: 972-708-701-9,53,Antes 2017,9 - 11 anos,Literatura,Oscar Wilde , il. Susana Oliveira
1038,Os melhores contos dos irmãos Grimm,texto Nicola Cinqueti ; il. Octavia Monaco ; trad. Leonor Bragança,ISBN: 972-24-1209-4,53,Antes 2017,9 - 11 anos,Literatura,texto Nicola Cinqueti , il. Octavia Monaco ; trad. Leonor Bragança
1039,A última obra do pintor,Detlev Patz ; trad. Sara Pinho,"[Porto] : Asa, 2002",53,Antes 2017,9 - 11 anos,Literatura,Detlev Patz , trad. Sara Pinho
1040,O aniversário da infanta,António Torrado ; il. José Saraiva,"Porto : Campo de Letras, 2002",53,Antes 2017,9 - 11 anos,Literatura,António Torrado , il. José Saraiva
1041,Julieta e Romeu,Ana Saldanha ; il. Joana Quental,"Porto : Campo das Letras, 2002",53,Antes 2017,9 - 11 anos,Literatura,Ana Saldanha , il. Joana Quental
1042,O meu livro de patins em linha,Maria do Rosário Pedreira ; il. Luis Anglin,Lisboa : Verbo imp. 2002,53,Antes 2017,9 - 11 anos,Literatura,Maria do Rosário Pedreira , il. Luis Anglin
1043,Verdes são os campos : lendas teatralizadas do Vale do Minho,Beatrice Masini ; il. Anna Laura Cantone,ISBN: 972-24-1211-6,53,Antes 2017,9 - 11 anos,Literatura,Beatrice Masini , il. Anna Laura Cantone
